DOI,Title,Authors,Corresponding Authors,Institution,Date,Version,Type,Category,Xml,Published
10.1101/401620,Comparing the efficacy of cancer therapies between subgroups in basket trials,"Palmer, A. C.; Plana, D.; Sorger, P.",Peter  Sorger,"Laboratory of Systems Pharmacology, Department of Systems Biology, Harvard Medical School",2018-08-28,1,new results,cancer biology,https://www.biorxiv.org/content/early/2018/08/28/401620.source.xml,10.1016/j.cels.2020.09.003
10.1101/402024,CTP synthase regulation by miR-975 controls cell proliferation and differentiation in Drosophila melanogaster,"Woo, W.-K.; Dzaki, N.; Azzam, G.",Ghows  Azzam,Universiti Sains Malaysia,2018-08-28,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/28/402024.source.xml,10.1038/s41598-019-42369-6
10.1101/402008,The RNA-Binding Protein DND1 Acts Sequentially as a Negative Regulator of Pluripotency and a Positive Regulator of Epigenetic Modifiers Required for Germ Cell Reprogramming,"Ruthig, V. A.; Friedersdorf, M. B.; Garness, J. A.; Munger, S. C.; Bunce, C.; Keene, J. D.; Capel, B.",Blanche  Capel,"Department of Cell Biology, Duke University Medical Center, Durham, NC 27710",2018-08-28,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/28/402008.source.xml,10.1242/dev.175950
10.1101/401778,Dot6 is a major regulator of cell size and a transcriptional activator of ribosome biogenesis in the opportunistic yeast Candida albicans,"Chaillot, J.; Malick, J.; Sellam, A.",Adnane  Sellam,Université Laval,2018-08-28,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/28/401778.source.xml,10.1534/genetics.118.301872
10.1101/399642,IsoformSwitchAnalyzeR: Analysis of changes in genome-wide patterns of alternative splicing and its functional consequences,"Vitting-Seerup, K.; Sandelin, A.",Kristoffer  Vitting-Seerup,"University of Copenhangen, Department of Biology, Denmark",2018-08-28,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/28/399642.source.xml,10.1093/bioinformatics/btz247
10.1101/402206,Activation mechanism of ATP-sensitive K+ channels explored with real-time nucleotide binding,"Puljung, M.; Vedovato, N.; Usher, S.; Ashcroft, F. M.",Michael  Puljung,University of Oxford,2018-08-28,1,new results,biophysics,https://www.biorxiv.org/content/early/2018/08/28/402206.source.xml,10.7554/elife.41103
10.1101/402180,Basolateral localization of MMP14 drives apicobasal polarity change during EMT independently of its catalytic activity,"Andrieu, C.; Montigny, A.; Alfandari, D.; Theveneau, E.",Eric  Theveneau,CNRS and Universite Paul Sabatier,2018-08-28,1,new results,developmental biology,https://www.biorxiv.org/content/early/2018/08/28/402180.source.xml,NA
10.1101/401851,Nucl2Vec: Local alignment of DNA sequences using Distributed Vector Representation,"Ganesh, P.; Gupta, G.; Saini, S.; Paul, K.",Prakhar  Ganesh,IIT Delhi,2018-08-28,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/28/401851.source.xml,NA
10.1101/402081,PP2AB55δ Responsible for the High Initial Rates of Alcoholic Fermentation in Sake Yeast Strains of Saccharomyces cerevisiae,"Watanabe, D.; Kajihara, T.; Sugimoto, Y.; Takagi, K.; Mizuno, M.; Zhou, Y.; Chen, J.; Takeda, K.; Tatebe, H.; Shiozaki, K.; Nakazawa, N.; IZAWA, S.; Akao, T.; Shimoi, H.; Maeda, T.; Takagi, H.",Daisuke  Watanabe,Nara Institute of Science and Technology,2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/402081.source.xml,10.1128/AEM.02083-18
10.1101/400622,"Expression of a recombinant, 4’-Phosphopantetheinylated, active M. tuberculosis Fatty acid Synthase I in E. coli","Baron, S.; Peleg, Y.; Grunwald, J.; Morgenstern, D.; Elad, N.; Peretz, M.; Albeck, S.; Levin, Y.; Welch, J. T.; Deweerd, K. A.; Schwartz, A.; Burstein, Y.; Diskin, R.; Shakked, Z.; Zimhony, O.",Oren  Zimhony,"Kaplan Medical  Center, affiliated to the School of Medicine, Hebrew University",2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/400622.source.xml,10.1371/journal.pone.0204457
10.1101/402149,Frontal and occipito-temporal Theta activity as marker of error monitoring in Human-Avatar joint performance.,"Moreau, Q.; Candidi, M.; Era, V.; Tieri, G.; Aglioti, S. M.",Quentin  Moreau,Sapienza University,2018-08-28,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/28/402149.source.xml,NA
10.1101/401950,Genetic structure of invasive babys breath (Gypsophila paniculata) populations in a freshwater Michigan dune system,"Leimbach-Maus, H. B.; Parks, S. R.; Partridge, C. G.",Hailee B Leimbach-Maus,Annis Water Resources Institute - Grand Valley State University,2018-08-28,1,new results,plant biology,https://www.biorxiv.org/content/early/2018/08/28/401950.source.xml,10.3390/plants9091123
10.1101/401968,Optimizing non-invasive sampling of an infectious bat virus,"Giles, J. R.; Peel, A. J.; Wells, K.; Plowright, R. K.; McCallum, H.; Restif, O.",John R Giles,"Johns Hopkins University Bloomberg School of Public Health, Department of Epidemiology, Baltimore",2018-08-28,1,new results,ecology,https://www.biorxiv.org/content/early/2018/08/28/401968.source.xml,NA
10.1101/402156,"Finally, Bulk Typing of Bacterial Species down to Strain Level using ON-rep-seq","Krych, L.; Leonardo Castro Mejia, J.; Norgaard Moesby, D.; Baastrup Mikkelsen, M.; Arendt Rasmussen, M.; Sykulski, M.; Sandris Nielsen, D.",Lukasz  Krych,University of Copenhagen,2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/402156.source.xml,NA
10.1101/401703,Whole genome sequencing for drug resistance profile prediction in Mycobacterium tuberculosis,"Gygli, S. M.; Keller, P. M.; Ballif, M.; Blöchliger, N.; Hömke, R.; Reinhard, M.; Loiseau, C.; Ritter, C.; Sander, P.; Borrell, S.; Loo, J. C.; Avihingsanon, A.; Gnokoro, J.; Yotebieng, M.; Egger, M.; Gagneux, S.; Böttger, E. C.",Sebastien  Gagneux,"Swiss Tropical and Public Health Institute, Basel, Switzerland. University of Basel",2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/401703.source.xml,10.1128/aac.02175-18
10.1101/402073,Metabolic Flux Hierarchy Prioritizes the Entner-Doudoroff Pathway for Carbohydrate Co-Utilization in Pseudomonas protegens Pf-5,"Wilkes, R. A.; Mendonca, C. M.; Aristilde, L.",Ludmilla  Aristilde,Cornell University,2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/402073.source.xml,10.1128/aem.02084-18
10.1101/400804,Potential for microbial anaerobic hydrocarbon degradation in naturally occurring petroleum-associated deep-sea sediments,"DONG, X.; Greening, C.; Rattray, J. E.; Chakraborty, A.; Chuvochina, M.; Mayumi, D.; Li, C.; Brooks, J. M.; Bernard, B. B.; Groves, R. A.; Lewis, I. A.; Hubert, C. R. J.",Xiyang  DONG,University of Calgary,2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/400804.source.xml,10.1038/s41467-019-09747-0
10.1101/401976,The interaction between ORF18 and ORF30 is required for late gene transcription in Kaposi’s sarcoma-associated herpesvirus,"Castaneda, A. F.; Glaunsinger, B. A.",Britt A Glaunsinger,University of California Berkeley,2018-08-28,1,new results,molecular biology,https://www.biorxiv.org/content/early/2018/08/28/401976.source.xml,10.1128/JVI.01488-18
10.1101/401646,Computational Analysis of Dynamical Fluctuations of Oncoprotein E7 (HPV) for the Hot Spot Residue Identification Using Elastic Network Model,"Malik, R. M.; Nazir, F.; Fazal, S.; Ullah, M.; Malik, S. I.; Kanwal, A.; Aziz, S. E.; Azam, S.",Rabbiah Manzoor  Malik,"Capital University of Science and Technology, Islamabad",2018-08-28,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/28/401646.source.xml,10.2174/1570180817999200606225735
10.1101/401588,Plasticity and environmental heterogeneity predict geographic resilience patterns of foundation species to future change,"Telesca, L.; Peck, L. S.; Sanders, T.; Thyrring, J.; Sejr, M. K.; Harper, E. M.",Luca  Telesca,"Department of Earth Sciences, University of Cambridge, Cambridge, UK",2018-08-28,1,new results,ecology,https://www.biorxiv.org/content/early/2018/08/28/401588.source.xml,10.1111/gcb.14758
10.1101/402016,Genomic data provides new insights on the demographic history and the extent of recent material transfers in Norway spruce,"Chen, J.; li, l.; Milesi, P.; Jansson, G.; Berlin, M.; Karlsson, B.; Aleksic, J.; Vendramin, G. G.; Lascoux, M.",Martin  Lascoux,"Department of Ecology and Genetics, Evolutionary Biology Centre, Uppsala University, Sweden",2018-08-28,1,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/28/402016.source.xml,10.1111/eva.12801
10.1101/402040,Defining and Evaluating Microbial Contributions to Metabolite Variation in Microbiome-Metabolome Association Studies,"Noecker, C.; Chiu, H.-C.; McNally, C. P.; Borenstein, E.",Elhanan  Borenstein,University of Washington,2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/402040.source.xml,10.1128/mSystems.00579-19
10.1101/401430,Enemy release mitigates inbreeding depression in native and invasive Silene latifolia populations: experimental insight into the role of inbreeding x environment interactions in invasion success,"Schrieber, K.; Wolf, S.; Wypior, C.; Hoehlig, D.; Keller, S.; Hensen, I.; Lachmuth, S.",Karin  Schrieber,"Bielefeld University, Faculty of Biology, Department of Chemical Ecology",2018-08-28,1,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/28/401430.source.xml,10.1002/ece3.4990
10.1101/401984,Progression of recent Mycobacterium tuberculosis exposure to active tuberculosis is a highly heritable complex trait driven by 3q23 in Peruvians,"Luo, Y.; Suliman, S.; Asgari, S.; Amariuta, T.; Calderon, R.; Lecca, L.; Leon, S. R.; Jimenez, J.; Yataco, R.; Contreras, C.; Galea, J. T.; Becerra, M.; Nejentsev, S.; Martinez-Bonet, M.; Nigrovic, P. A.; Moody, D. B.; Murray, M. B.; Raychaudhuri, S.",Soumya  Raychaudhuri,"Brigham and Womens Hospital, Harvard Medical School, Broad Institute, University of Manchester",2018-08-28,1,new results,genetics,https://www.biorxiv.org/content/early/2018/08/28/401984.source.xml,10.1038/s41467-019-11664-1
10.1101/401984,Progression of recent Mycobacterium tuberculosis exposure to active tuberculosis is a highly heritable complex trait driven by 3q23 in Peruvians,"Luo, Y.; Suliman, S.; Asgari, S.; Amariuta, T.; Calderon, R.; Lecca, L.; Leon, S. R.; Jimenez, J.; Yataco, R.; Contreras, C.; Galea, J. T.; Becerra, M.; Nejentsev, S.; Martinez-Bonet, M.; Nigrovic, P. A.; Moody, D. B.; Murray, M. B.; Raychaudhuri, S.",Soumya  Raychaudhuri,"Brigham and Womens Hospital, Harvard Medical School, Broad Institute, University of Manchester",2018-08-28,2,new results,genetics,https://www.biorxiv.org/content/early/2018/08/28/401984.source.xml,10.1038/s41467-019-11664-1
10.1101/402107,In Silico Identification of Three Types of Integrative and Conjugative Elements (ICEs) in Elizabethkingia anophelis Strains Isolated from Around the World,"Xu, J.; Pei, D.; Nicholson, A. C.; Lan, Y.; Xia, Q.",Jiannong  Xu,New Mexico State University,2018-08-28,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/28/402107.source.xml,10.1128/mSphere.00040-19
10.1101/402099,Screening Mycobacterium tuberculosis secreted proteins identifies Mpt64 as eukaryotic membrane-binding virulence factor,"Stamm, C. E.; Pasko, B. L.; Chaisavaneeyakorn, S.; Franco, L. H.; Nair, V.; Weigele, B. A.; Alto, N. M.; Shiloh, M. U.",Michael U Shiloh,University of Texas Southwestern Medical Center,2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/402099.source.xml,NA
10.1101/402099,Screening Mycobacterium tuberculosis secreted proteins identifies Mpt64 as eukaryotic membrane-binding virulence factor,"Stamm, C. E.; Pasko, B. L.; Chaisavaneeyakorn, S.; Franco, L. H.; Nair, V. R.; Weigele, B. A.; Alto, N. M.; Shiloh, M. U.",Michael U Shiloh,University of Texas Southwestern Medical Center,2018-08-28,2,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/402099.source.xml,NA
10.1101/402065,"Description of novel marine bioflocculant-producing bacteria isolated from biofloc of pacific whiteleg shrimp, Litopenaeus vannamei culture ponds","che hashim, n. f.; ghazali, n. a.; kasan, n. a.; Ismail, N.; Mat Amin, N.",nor azman  kasan,Universiti Malaysia Terengganu,2018-08-28,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/28/402065.source.xml,NA
10.1101/402479,Hepatitis B mother-to-child transmission in the Eastern Region of Ghana: A cross-sectional pilot study,"Hambridge, T.; Nartey, Y.; Duah, A.; Plymoth, A.",Thomas  Hambridge,Karolinska Institutet,2018-08-28,1,new results,immunology,https://www.biorxiv.org/content/early/2018/08/28/402479.source.xml,10.11604/pamj.2019.33.218.17242
10.1101/402495,Role of STING complex in differential retrograde signaling in cybrids with K versus H haplogroup mtDNA,"Schneider, K.; Chwa, M.; Atilano, S. R.; Nashine, S.; Udar, N.; Boyer, D. S.; Jazwinski, S. M.; Miceli, M. V.; Nesburn, A. B.; Kuppermann, B. D.; Kenney, M. C.",M.  Cristina  Kenney,University of California Irvine,2018-08-28,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/28/402495.source.xml,NA
10.1101/402545,Biogeography of the savanna-like vegetation in hot dry valleys in southwestern China with reference to their floristic origin and evolution,"Zhu, H.; Yan, L.",H  Zhu,"Xishuangbanna Tropical Botanical Garden, CAS",2018-08-28,1,new results,ecology,https://www.biorxiv.org/content/early/2018/08/28/402545.source.xml,NA
10.1101/402578,"Electrical Fields Induced Inside the Rat Brain with Skin, Skull, and Dural Placements of the Current Injection Electrode","Asan, A. S.; Gok, S.; Sahin, M.",Sinan  Gok,New Jersey Institute of Technology,2018-08-28,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/28/402578.source.xml,10.1371/journal.pone.0203727
10.1101/402594,Gridlock from Diagnosis to Treatment of Multidrug Resistant Tuberculosis in Tanzania: Patients Perspectives from the Focus Group Discussion,"Mpagama, S. G.; Mangi, E.; Mbelele, P. M.; Chongolo, A. M.; Kibiki, G. S.; Heysell, S. K.",Stellah  George  Mpagama,Kibong'oto Infectious Diseases Hospital.,2018-08-28,1,confirmatory results,scientific communication and education,https://www.biorxiv.org/content/early/2018/08/28/402594.source.xml,10.1186/s12889-020-09774-3
10.1101/402503,The effect of community dialogues and sensitization on patient reporting of adverse events in rural Uganda: uncontrolled before-after study,"Ndagije, H. B.; Manirakiza, L.; Kajungu, D.; Galiwango, E.; Kusemererwa, D. A.; Olsson, S.; Spinewine, A.; Speybroeck, N.",Helen  Byomire  Ndagije,National Drug Authority,2018-08-28,1,new results,scientific communication and education,https://www.biorxiv.org/content/early/2018/08/28/402503.source.xml,10.1371/journal.pone.0203721
10.1101/402685,Extracellular Adenine Nucleotide and Adenosine Metabolism in Calcific Aortic Valve Disease,"Kutryb-Zajac, B.; Jablonska, P.; Serocki, M.; Bulinska, A.; Mierzejewska, P.; Friebe, D.; Alter, C.; Jasztal, A.; Lango, R.; Rogowski, J.; Bartoszewski, R.; Slominska, E. M.; Chlopicki, S.; Schrader, J.; Yacoub, M. H.; Smolenski, R. T.",Ryszard  T  Smolenski,Medical University of Gdansk,2018-08-28,1,new results,biochemistry,https://www.biorxiv.org/content/early/2018/08/28/402685.source.xml,NA
10.1101/402636,Montastraea cavernosa corallite structure demonstrates ‘shallow-only’ and ‘depth-generalist’ morphotypes across shallow and mesophotic depth zones in the Gulf of Mexico,"Studivan, M. S.; Milstein, G.; Voss, J. D.",Michael  S  Studivan,Florida Atlantic University,2018-08-28,1,new results,ecology,https://www.biorxiv.org/content/early/2018/08/28/402636.source.xml,10.1371/journal.pone.0203732
10.1101/402529,Establishment of baseline sensitivity of Rhizoctonia solani to thifluzamide in corn and its field application,"shang, d.; Yao, C.; He, F.; Li, X.; Zhang, J.; Jiang, X.; Sun, X.; Sun, S.; Tan, H.; Chentao Yao, Falin He, Xiao Sun, Shiang Sun, Haili Tan, Xiangdong Li, Jiwang Zhang, Xingyin Jiang,  ",dianlong  shang,College of Plant Protection Agricultural University,2018-08-28,1,new results,pathology,https://www.biorxiv.org/content/early/2018/08/28/402529.source.xml,NA
10.1101/402511,CARDIOMETABOLIC RECOVERY AND LACTATE REMOVAL MAY BE RELATED TO MUSCULAR ADAPTATIONS,"Meza, E. I. A.; de-Oliveira, G. L.; Perini-de-Oliveira, T. A.; Moreira, M. H.; Militao, A. G.; Fernandes-Filho, J.; Furtado-da-Silva, V.; Dantas, E. H. M.; Valentim-Silva, J. R.",João Rafael Valentim-Silva,North Educacional Union,2018-08-28,1,new results,physiology,https://www.biorxiv.org/content/early/2018/08/28/402511.source.xml,NA
10.1101/402651,Stable changing fluid shear stress promotes osteogenesis,"Wang, L.; Xiao, F.; Lei, Y.; Su, H.; Yang, Y.; Wang, S.",Linyuan  Wang,Wuhan Sports University,2018-08-28,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/28/402651.source.xml,NA
10.1101/402727,"Access to and use of preventive intermittent treatment for Malaria during pregnancy: a qualitative study in Chokwe district, Southern Mozambique","Arnaldo, P.; Cambe, I.; Magasso, A.; Chicumbe, S.; Rovira-Vallbona, E.; Rosanas-Urgell, A.; Enosse, S.",Paulo  Arnaldo,Instituto Nacional de Saude,2018-08-28,1,new results,epidemiology,https://www.biorxiv.org/content/early/2018/08/28/402727.source.xml,10.1371/journal.pone.0203740
10.1101/402693,Psidium guajava in the Galapagos Islands: population genetics and history of an invasive species,"Urquia, D.; Gutierrez, B.; Pozo, G.; Pozo, M. J.; Espin, A.; Torres, M. d. L.",María  de Lourdes  Torres,Universidad San Francisco de Quito,2018-08-28,1,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/28/402693.source.xml,10.1371/journal.pone.0203737
